frame number,nose_x, nose_y, nose_z, nose_visibility,right shoulder_x, right shoulder_y, right shoulder_z, right shoulder_visibility,left shoulder_x, left shoulder_y, left shoulder_z, left shoulder_visibility,right elbow_x, right elbow_y, right elbow_z, right elbow_visibility,left elbow_x, left elbow_y, left elbow_z, left elbow_visibility,right wrist_x, right wrist_y, right wrist_z, right wrist_visibility,left wrist_x, left wrist_y, left wrist_z, left wrist_visibility,right hip_x, right hip_y, right hip_z, right hip_visibility,left hip_x, left hip_y, left hip_z, left hip_visibility,right knee_x, right knee_y, right knee_z, right knee_visibility,left knee_x, left knee_y, left knee_z, left knee_visibility,right ankle_x, right ankle_y, right ankle_z, right ankle_visibility,left ankle_x, left ankle_y, left ankle_z, left ankle_visibility
0,0.3065844178199768,0.0793541669845581,0.06726840883493423,0.9983497858047485,0.27006828784942627,0.16495302319526672,0.23363138735294342,0.9998279809951782,0.2344222515821457,0.13748455047607422,-0.10227186232805252,0.9996993541717529,0.3259260952472687,0.2925723195075989,0.14280156791210175,0.032279230654239655,0.3187321126461029,0.2087443619966507,-0.08270668983459473,0.821196436882019,0.3281566798686981,0.15922236442565918,-0.09830209612846375,0.040105003863573074,0.32337620854377747,0.1240609660744667,0.12034020572900772,0.25501832365989685,0.26304054260253906,0.4523385465145111,0.10483210533857346,0.9999594688415527,0.23017801344394684,0.43964534997940063,-0.10509391129016876,0.9999551773071289,0.24321264028549194,0.698177695274353,0.0735556036233902,0.005082334391772747,0.23015543818473816,0.6940001249313354,-0.0942235216498375,0.08726523071527481,0.2116912454366684,0.9408603310585022,0.09266166388988495,0.010800746269524097,0.20240579545497894,0.9475119113922119,-0.12211630493402481,0.08587430417537689,
1,0.3055374324321747,0.08152617514133453,0.05720531567931175,0.9982255101203918,0.2701394855976105,0.1665947139263153,0.20938843488693237,0.9998285174369812,0.23284640908241272,0.13709484040737152,-0.10098100453615189,0.9996888041496277,0.32595983147621155,0.29269298911094666,0.12870870530605316,0.03313190117478371,0.31860095262527466,0.2023407220840454,-0.08861751854419708,0.8231873512268066,0.32810547947883606,0.1593949794769287,-0.09600283950567245,0.04129013791680336,0.3233684003353119,0.11335515975952148,0.08668751269578934,0.25708627700805664,0.2648757994174957,0.4551427364349365,0.09743805974721909,0.9999513626098633,0.23028318583965302,0.44003716111183167,-0.0977078229188919,0.9999458193778992,0.24378663301467896,0.6988921165466309,0.06837122142314911,0.005149862729012966,0.2298387587070465,0.6944677233695984,-0.09445822238922119,0.08810404688119888,0.21271568536758423,0.9410101771354675,0.08251117169857025,0.010963480919599533,0.20210565626621246,0.9470558166503906,-0.12431029975414276,0.08606455475091934,
2,0.3052246868610382,0.0847587138414383,0.05160731077194214,0.9981917142868042,0.2701227366924286,0.1703018993139267,0.20826885104179382,0.9998295903205872,0.23243021965026855,0.13576042652130127,-0.10321663320064545,0.9996920824050903,0.3263256251811981,0.2926425635814667,0.1306539922952652,0.03348002955317497,0.3185754120349884,0.19488419592380524,-0.09962940216064453,0.8297457098960876,0.3280491232872009,0.15976013243198395,-0.07686953991651535,0.04246629774570465,0.32353177666664124,0.1101558730006218,0.06872300803661346,0.26977765560150146,0.26515790820121765,0.45727476477622986,0.0970875546336174,0.9999476671218872,0.23085767030715942,0.4413866102695465,-0.0973576158285141,0.9999423623085022,0.24432401359081268,0.6996880769729614,0.07183241844177246,0.005203327629715204,0.22971823811531067,0.6958581805229187,-0.08024678379297256,0.08885633200407028,0.21277150511741638,0.9404827356338501,0.09891414642333984,0.010947907343506813,0.20186492800712585,0.9468488097190857,-0.09721837192773819,0.08617036044597626,
3,0.3055432438850403,0.08464929461479187,0.0501154400408268,0.9981364607810974,0.27140480279922485,0.1706380397081375,0.20464567840099335,0.9998292922973633,0.23213882744312286,0.1356860250234604,-0.10334107279777527,0.9996924996376038,0.3271774351596832,0.2926439344882965,0.12812143564224243,0.03348319232463837,0.3186432123184204,0.1950283944606781,-0.09707797318696976,0.8329324126243591,0.3280162811279297,0.1597680002450943,-0.08078204095363617,0.042186345905065536,0.32361114025115967,0.1075628474354744,0.08210659772157669,0.2742675542831421,0.2657644748687744,0.45773106813430786,0.09524444490671158,0.9999447464942932,0.23101094365119934,0.4414750337600708,-0.09551642090082169,0.9999393820762634,0.24545937776565552,0.7002949118614197,0.07089625298976898,0.005271600093692541,0.22969701886177063,0.6959856152534485,-0.08086172491312027,0.08889134228229523,0.21346434950828552,0.940463125705719,0.0940447524189949,0.011124313808977604,0.20186549425125122,0.9466745853424072,-0.10364434868097305,0.08672800660133362,
4,0.3068007826805115,0.08406548202037811,0.04591957479715347,0.9980838894844055,0.2731322944164276,0.17054371535778046,0.19925448298454285,0.9998248815536499,0.23205401003360748,0.13572649657726288,-0.10886204987764359,0.9996862411499023,0.328695148229599,0.2927253544330597,0.12128422409296036,0.03373272344470024,0.318823903799057,0.19520199298858643,-0.10145705193281174,0.8373680710792542,0.32804635167121887,0.15975810587406158,-0.08291944861412048,0.04171140864491463,0.3236531615257263,0.10597576200962067,0.0812460258603096,0.2790888249874115,0.26678475737571716,0.4584342837333679,0.09446718543767929,0.9999397993087769,0.23106932640075684,0.44245076179504395,-0.09473759680986404,0.9999342560768127,0.2474605292081833,0.701104998588562,0.0708453357219696,0.005419076886028051,0.2296954244375229,0.6961929202079773,-0.08089324831962585,0.09032276272773743,0.21378661692142487,0.9404471516609192,0.09346608072519302,0.011530912481248379,0.20153100788593292,0.9466215968132019,-0.1065138503909111,0.08970381319522858,
5,0.30774566531181335,0.0832504853606224,0.038282331079244614,0.9981096982955933,0.27441471815109253,0.17094258964061737,0.19453099370002747,0.9998233318328857,0.2321271151304245,0.1358637511730194,-0.11611571907997131,0.9996874928474426,0.3309713900089264,0.29241639375686646,0.11615144461393356,0.034067302942276,0.3188721537590027,0.19429834187030792,-0.10899035632610321,0.8428202867507935,0.32838109135627747,0.15739905834197998,-0.09012437611818314,0.04152602329850197,0.3236543536186218,0.10562090575695038,0.07078518718481064,0.286084920167923,0.2675221264362335,0.4600622355937958,0.09468350559473038,0.999937891960144,0.23163782060146332,0.44395965337753296,-0.09494832158088684,0.9999327659606934,0.24841636419296265,0.7017388939857483,0.07860270142555237,0.005479469429701567,0.22986912727355957,0.6963377594947815,-0.07747865468263626,0.09139742702245712,0.21388770639896393,0.9384514689445496,0.11071120947599411,0.011819878593087196,0.2012988030910492,0.9462951421737671,-0.09621872752904892,0.09286101162433624,
6,0.30848199129104614,0.08307544142007828,0.028420301154255867,0.9981837272644043,0.2779380977153778,0.17029766738414764,0.1885366588830948,0.9998245239257812,0.2320622056722641,0.1358547806739807,-0.11883937567472458,0.9996979832649231,0.332214891910553,0.29236263036727905,0.11208292841911316,0.03533395379781723,0.3188938498497009,0.18929721415042877,-0.12147970497608185,0.8499170541763306,0.3299366533756256,0.15632639825344086,-0.09878070652484894,0.04353858530521393,0.32377567887306213,0.10508834570646286,0.028434934094548225,0.312140554189682,0.2677914500236511,0.4605523943901062,0.09407032281160355,0.9999374747276306,0.23234030604362488,0.446745902299881,-0.09432978928089142,0.9999331831932068,0.2498064935207367,0.7017791271209717,0.08956550061702728,0.005771445110440254,0.23024693131446838,0.6970756649971008,-0.06772692501544952,0.09512098878622055,0.21431739628314972,0.9346185922622681,0.1341860294342041,0.012688405811786652,0.20118087530136108,0.9460639357566833,-0.07590214908123016,0.10013081133365631,
7,0.3090799152851105,0.08312076330184937,0.03099033795297146,0.9982137680053711,0.2860768735408783,0.17027230560779572,0.19041894376277924,0.9998244643211365,0.23139068484306335,0.13587799668312073,-0.11589325964450836,0.9997082352638245,0.33383315801620483,0.2923073470592499,0.10900662839412689,0.03713836148381233,0.31891101598739624,0.18788079917430878,-0.12046313285827637,0.8550391793251038,0.33110079169273376,0.1538335084915161,-0.11030907928943634,0.04686606675386429,0.32399722933769226,0.10387413948774338,0.015343783423304558,0.3390270173549652,0.27064016461372375,0.4606449604034424,0.09213455766439438,0.999937891960144,0.2323332130908966,0.44666025042533875,-0.09238747507333755,0.9999343156814575,0.2573368549346924,0.7016080021858215,0.08783376216888428,0.006378945428878069,0.2303483635187149,0.6969634294509888,-0.07079432904720306,0.10376789420843124,0.21891634166240692,0.9307581782341003,0.1292790025472641,0.014369356445968151,0.20078471302986145,0.9431498646736145,-0.07934295386075974,0.11151890456676483,
8,0.3103443384170532,0.08388418704271317,0.030322184786200523,0.9981592893600464,0.29187774658203125,0.1707162857055664,0.1858701854944229,0.9998146891593933,0.23076175153255463,0.13620364665985107,-0.10738608986139297,0.9997087717056274,0.33575043082237244,0.2923068404197693,0.10092921555042267,0.03961016982793808,0.31856873631477356,0.18167805671691895,-0.11762980371713638,0.858791172504425,0.33275097608566284,0.14887353777885437,-0.1190885379910469,0.05039067566394806,0.3241793215274811,0.09934967756271362,0.012791820801794529,0.36165037751197815,0.2740676999092102,0.4611068665981293,0.08969433605670929,0.9999357461929321,0.23233017325401306,0.4466874897480011,-0.08992762118577957,0.9999335408210754,0.26711612939834595,0.7013667225837708,0.09367349743843079,0.007560819387435913,0.23148679733276367,0.6963003277778625,-0.11053154617547989,0.12952882051467896,0.2261810153722763,0.9270925521850586,0.14932388067245483,0.016313930973410606,0.20057277381420135,0.9432283043861389,-0.16557535529136658,0.13901695609092712,
9,0.3110385537147522,0.08443633466959,0.022797079756855965,0.9981039762496948,0.29438114166259766,0.17093536257743835,0.17681479454040527,0.9998078942298889,0.230527862906456,0.13646019995212555,-0.10734643787145615,0.9997072219848633,0.3375410735607147,0.2914230227470398,0.09073957800865173,0.042664073407649994,0.31579625606536865,0.17758874595165253,-0.12833556532859802,0.8593859672546387,0.3335530161857605,0.14496533572673798,-0.13043047487735748,0.054410990327596664,0.32443368434906006,0.09831296652555466,-0.013337809592485428,0.37788257002830505,0.27645260095596313,0.46111953258514404,0.08857447654008865,0.9999355673789978,0.2323870062828064,0.44672051072120667,-0.08879201859235764,0.9999341368675232,0.2711472809314728,0.7003424167633057,0.0985284373164177,0.009688619524240494,0.2324797362089157,0.6948676109313965,-0.11866862326860428,0.16239410638809204,0.23239929974079132,0.9182179570198059,0.16561608016490936,0.02006152831017971,0.19902345538139343,0.9435603022575378,-0.17402610182762146,0.1768268644809723,
